YEAR	2000
POPULATION	WORLD
SOURCE	https://en.wiktionary.org/wiki/Appendix:Most_popular_given_names_by_country
VAR	NAMES
GENDER	F
FORM	PROPORTION
LABELS	name	proportion
DATA
Aada	0.002098269
Abigail	0.002797692
Adéla	0.002972548
Agnieszka	0.002622836
Aino	0.002797692
Alba	0.004546249
Aldona	0.002273125
Alessia	0.00244798
Alice	0.002797692
Alicia	0.002622836
Alva	0.002098269
Amy	0.011190768
Ana	0.017485574
Andrea	0.004196538
Aneta	0.002098269
Anna	0.028501486
Anne	0.00244798
Anni	0.002622836
Anouk	0.002622836
Antonia	0.002098269
Aoi	0.003147403
Aoife	0.002622836
Ashley	0.003846826
Audrey	0.002098269
Augustė	0.001923413
Aurora	0.002098269
Austėja	0.00244798
Ava	0.004371394
Barbara	0.002273125
Beatriz	0.004371394
Birta	0.002098269
Boglárka	0.001923413
Caitlin	0.002797692
Camille	0.006294807
Carla	0.002972548
Carolina	0.001923413
Caroline	0.00244798
Catalina	0.003147403
Catarina	0.002797692
Catherine	0.004546249
Charlotte	0.005070817
Chiara	0.004895961
Chloe	0.012239902
Chloé	0.002797692
Ciara	0.00244798
Clara	0.004721105
Claudia	0.003846826
Constanza	0.003322259
Coralie	0.001748557
Danutė	0.002622836
Dorina	0.002273125
Elena	0.002797692
Elif	0.002972548
Elin	0.002273125
Eliška	0.003147403
Ella	0.014338171
Ellie	0.007169086
Elżbieta	0.001923413
Emilia	0.001923413
Emilie	0.00244798
Emilija	0.002972548
Emily	0.021856968
Emma	0.051057877
Erin	0.002622836
Eszter	0.001748557
Eva	0.004196538
Evelina	0.002098269
Ewa	0.002098269
Fanni	0.002098269
Fatma	0.002622836
Fernanda	0.001923413
Filipa	0.001748557
Francesca	0.001923413
Francisca	0.001748557
Frančiška	0.00244798
Freja	0.002622836
Gabija	0.003322259
Gabrielė	0.002797692
Georgia	0.001748557
Giada	0.001748557
Giorgia	0.002273125
Giovanna	0.002273125
Giulia	0.003322259
Grace	0.008742787
Graciela	0.002098269
Guðrún	0.002797692
Gulia	0.002797692
Hanna	0.004196538
Hannah	0.014338171
Helga	0.001748557
Ida	0.007868508
Iida	0.001748557
Inès	0.001748557
Inês	0.002622836
Ingrid	0.001748557
Irati	0.003147403
Irem	0.002797692
Irena	0.005945095
Iris	0.002797692
Isa	0.001748557
Isabel	0.002273125
Isabella	0.006644518
Ivana	0.001923413
Izaro	0.002797692
Jade	0.002622836
Jana	0.001923413
Janice	0.002797692
Janina	0.003147403
Javiera	0.002797692
Jennifer	0.002972548
Jessica	0.008043364
Joana	0.003147403
Jocelyn	0.00244798
Jožefa	0.002797692
Julia	0.013114181
Júlia	0.002972548
Julie	0.007343941
June	0.002098269
Kamilė	0.003147403
Karolína	0.00244798
Katarzyna	0.002972548
Kateřina	0.001748557
Katharina	0.002098269
Katie	0.008393076
Katrín	0.002972548
Kristín	0.002273125
Kristýna	0.002273125
Krystyna	0.00244798
Laia	0.002622836
Lara	0.00244798
Larissa	0.001923413
Laura	0.020283266
Laurence	0.002797692
Lea	0.008393076
Léa	0.005420528
Leah	0.001923413
Leire	0.002972548
Lena	0.004721105
Leonie	0.00699423
Letícia	0.002622836
Lily	0.001923413
Linnéa	0.00244798
Lisa	0.004196538
Lisandra	0.002622836
Lotte	0.001923413
Lucía	0.003322259
Lucy	0.004546249
Madison	0.008567931
Maia	0.00244798
Maja	0.00577024
Małgorzata	0.002797692
Malin	0.001923413
Manon	0.005420528
Margarida	0.002098269
Maria	0.02465466
María	0.011365623
Mariana	0.001748557
Maricel	0.003322259
Marie	0.008567931
Marija	0.005420528
Marta	0.007693653
Martina	0.008567931
Mary Anne	0.002098269
Mary Grace	0.002622836
Mateja	0.002098269
Mathilde	0.003322259
Megan	0.004196538
Megane	0.00244798
Melissa	0.00244798
Merve	0.003147403
Mia	0.001923413
Michela	0.001748557
Michelle	0.003147403
Milana	0.00244798
Mirtel	0.001748557
Misaki	0.003322259
Mitsuki	0.002098269
Miu	0.002797692
Miyu	0.00244798
Moe	0.002273125
Mojca	0.002273125
Nahia	0.001748557
Nanami	0.002972548
Naroa	0.002622836
Natálie	0.002797692
Nataša	0.001748557
Nerea	0.002273125
Nicole	0.001923413
Nikola	0.001923413
Nina	0.002098269
Noemie	0.002972548
Nora	0.002098269
Norma	0.001748557
Océane	0.00244798
Olivia	0.014513027
Ona	0.003322259
Paige	0.001748557
Paula	0.00821822
Petra	0.00244798
Rachel	0.002273125
Rebecca	0.001923413
Regina	0.00244798
Réka	0.002972548
Riko	0.002622836
Rin	0.001748557
Rosa	0.00244798
Rosalie	0.003147403
Rowena	0.001923413
Ruby	0.002797692
Rugilė	0.001748557
Samantha	0.002098269
Sandra	0.002797692
Sanne	0.003322259
Sara	0.015737017
Sarah	0.020458122
Shania	0.002622836
Siiri	0.002972548
Silvia	0.002273125
Sofia	0.006294807
Sofía	0.00244798
Sofie	0.00577024
Sophie	0.01643644
Susana	0.002797692
Sydney	0.00244798
Taylor	0.001923413
Telma	0.00244798
Teresa	0.00244798
Tereza	0.003322259
Thea	0.003147403
Ugnė	0.002622836
Valentina	0.002972548
Vanessa	0.003497115
Venla	0.002273125
Viktoria	0.002098269
Viktória	0.003147403
Viktorija	0.002273125
Vitória	0.002797692
Vivien	0.002797692
Yasmin	0.002098269
Yūka	0.001923413
Zeynep	0.003322259
Zofia	0.001748557
Zsófia	0.002622836
